datum,Total sales,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Day,Weekday Number
2017-09-26 13:00:00,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2017,9,13,Tuesday,26,2
2017-09-26 14:00:00,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,9,14,Tuesday,26,2
2017-09-26 15:00:00,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,15,Tuesday,26,2
2017-09-26 16:00:00,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2017,9,16,Tuesday,26,2
2017-09-26 17:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,17,Tuesday,26,2
2017-09-26 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,18,Tuesday,26,2
2017-09-26 19:00:00,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2017,9,19,Tuesday,26,2
2017-09-26 20:00:00,14.34,0.0,0.34,0.0,9.0,0.0,0.0,5.0,0.0,2017,9,20,Tuesday,26,2
2017-09-26 21:00:00,2.33,0.0,0.33,0.0,2.0,0.0,0.0,0.0,0.0,2017,9,21,Tuesday,26,2
2017-09-26 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,22,Tuesday,26,2
2017-09-26 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,23,Tuesday,26,2
2017-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0,Wednesday,27,3
2017-09-27 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,1,Wednesday,27,3
2017-09-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,2,Wednesday,27,3
2017-09-27 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,3,Wednesday,27,3
2017-09-27 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,4,Wednesday,27,3
2017-09-27 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,5,Wednesday,27,3
2017-09-27 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,6,Wednesday,27,3
2017-09-27 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,7,Wednesday,27,3
2017-09-27 08:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,8,Wednesday,27,3
2017-09-27 09:00:00,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2017,9,9,Wednesday,27,3
2017-09-27 10:00:00,5.6,1.0,0.0,2.0,2.6,0.0,0.0,0.0,0.0,2017,9,10,Wednesday,27,3
2017-09-27 11:00:00,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2017,9,11,Wednesday,27,3
2017-09-27 12:00:00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,9,12,Wednesday,27,3
2017-09-27 13:00:00,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,9,13,Wednesday,27,3
2017-09-27 14:00:00,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,9,14,Wednesday,27,3
2017-09-27 15:00:00,1.4,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2017,9,15,Wednesday,27,3
2017-09-27 16:00:00,4.33,0.0,0.33,0.0,3.0,1.0,0.0,0.0,0.0,2017,9,16,Wednesday,27,3
2017-09-27 17:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,17,Wednesday,27,3
2017-09-27 18:00:00,9.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,2017,9,18,Wednesday,27,3
2017-09-27 19:00:00,12.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2017,9,19,Wednesday,27,3
2017-09-27 20:00:00,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2017,9,20,Wednesday,27,3
2017-09-27 21:00:00,6.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,9,21,Wednesday,27,3
2017-09-27 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,22,Wednesday,27,3
2017-09-27 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,23,Wednesday,27,3
2017-09-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0,Thursday,28,4
2017-09-28 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,1,Thursday,28,4
2017-09-28 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,2,Thursday,28,4
2017-09-28 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,3,Thursday,28,4
2017-09-28 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,4,Thursday,28,4
2017-09-28 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,5,Thursday,28,4
2017-09-28 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,6,Thursday,28,4
2017-09-28 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,7,Thursday,28,4
2017-09-28 08:00:00,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2017,9,8,Thursday,28,4
2017-09-28 09:00:00,2.4,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,2017,9,9,Thursday,28,4
2017-09-28 10:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,9,10,Thursday,28,4
2017-09-28 11:00:00,11.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,2017,9,11,Thursday,28,4
2017-09-28 12:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,12,Thursday,28,4
2017-09-28 13:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,9,13,Thursday,28,4
2017-09-28 14:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,14,Thursday,28,4
2017-09-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,15,Thursday,28,4
2017-09-28 16:00:00,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2017,9,16,Thursday,28,4
2017-09-28 17:00:00,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,9,17,Thursday,28,4
2017-09-28 18:00:00,10.84,0.0,0.34,1.5,9.0,0.0,0.0,0.0,0.0,2017,9,18,Thursday,28,4
2017-09-28 19:00:00,16.34,0.34,0.0,0.0,11.0,0.0,0.0,5.0,0.0,2017,9,19,Thursday,28,4
2017-09-28 20:00:00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,9,20,Thursday,28,4
2017-09-28 21:00:00,7.59,3.0,0.34,0.0,4.25,0.0,0.0,0.0,0.0,2017,9,21,Thursday,28,4
2017-09-28 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,22,Thursday,28,4
2017-09-28 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,23,Thursday,28,4
2017-09-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0,Friday,29,5
2017-09-29 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,1,Friday,29,5
2017-09-29 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,2,Friday,29,5
2017-09-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,3,Friday,29,5
2017-09-29 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,4,Friday,29,5
2017-09-29 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,5,Friday,29,5
2017-09-29 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,6,Friday,29,5
2017-09-29 07:00:00,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,9,7,Friday,29,5
2017-09-29 08:00:00,10.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,2017,9,8,Friday,29,5
2017-09-29 09:00:00,0.33,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,9,Friday,29,5
2017-09-29 10:00:00,6.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2017,9,10,Friday,29,5
2017-09-29 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,11,Friday,29,5
2017-09-29 12:00:00,3.67,0.0,0.67,0.0,1.0,2.0,0.0,0.0,0.0,2017,9,12,Friday,29,5
2017-09-29 13:00:00,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2017,9,13,Friday,29,5
2017-09-29 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,14,Friday,29,5
2017-09-29 15:00:00,7.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2017,9,15,Friday,29,5
2017-09-29 16:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,16,Friday,29,5
2017-09-29 17:00:00,7.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2017,9,17,Friday,29,5
2017-09-29 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,18,Friday,29,5
2017-09-29 19:00:00,16.0,0.0,1.0,0.0,5.0,2.0,3.0,5.0,0.0,2017,9,19,Friday,29,5
2017-09-29 20:00:00,7.4,0.0,1.0,0.0,6.4,0.0,0.0,0.0,0.0,2017,9,20,Friday,29,5
2017-09-29 21:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,9,21,Friday,29,5
2017-09-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,22,Friday,29,5
2017-09-29 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,23,Friday,29,5
2017-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,0,Saturday,30,6
2017-09-30 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,1,Saturday,30,6
2017-09-30 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,2,Saturday,30,6
2017-09-30 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,3,Saturday,30,6
2017-09-30 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,4,Saturday,30,6
2017-09-30 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,5,Saturday,30,6
2017-09-30 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,6,Saturday,30,6
2017-09-30 07:00:00,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2017,9,7,Saturday,30,6
2017-09-30 08:00:00,5.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2017,9,8,Saturday,30,6
2017-09-30 09:00:00,2.2,0.0,1.0,0.0,1.2,0.0,0.0,0.0,0.0,2017,9,9,Saturday,30,6
2017-09-30 10:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,9,10,Saturday,30,6
2017-09-30 11:00:00,25.0,1.0,0.0,1.0,2.0,0.0,0.0,21.0,0.0,2017,9,11,Saturday,30,6
2017-09-30 12:00:00,7.34,1.0,0.34,1.0,5.0,0.0,0.0,0.0,0.0,2017,9,12,Saturday,30,6
2017-09-30 13:00:00,18.34,0.0,1.34,0.0,16.0,1.0,0.0,0.0,0.0,2017,9,13,Saturday,30,6
2017-09-30 14:00:00,18.0,1.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,2017,9,14,Saturday,30,6
2017-09-30 15:00:00,12.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,2017,9,15,Saturday,30,6
2017-09-30 16:00:00,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,16,Saturday,30,6
2017-09-30 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,17,Saturday,30,6
2017-09-30 18:00:00,0.8300000000000001,0.33,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2017,9,18,Saturday,30,6
2017-09-30 19:00:00,1.33,1.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,19,Saturday,30,6
2017-09-30 20:00:00,6.2,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,2017,9,20,Saturday,30,6
2017-09-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,21,Saturday,30,6
2017-09-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,22,Saturday,30,6
2017-09-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,9,23,Saturday,30,6
2017-10-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0,Sunday,1,7
2017-10-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,1,Sunday,1,7
2017-10-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,2,Sunday,1,7
2017-10-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,3,Sunday,1,7
2017-10-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,4,Sunday,1,7
2017-10-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,5,Sunday,1,7
2017-10-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,6,Sunday,1,7
2017-10-01 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,7,Sunday,1,7
2017-10-01 08:00:00,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,10,8,Sunday,1,7
2017-10-01 09:00:00,18.0,1.0,0.0,0.0,10.0,3.0,1.0,2.0,1.0,2017,10,9,Sunday,1,7
2017-10-01 10:00:00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,10,10,Sunday,1,7
2017-10-01 11:00:00,11.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,0.0,2017,10,11,Sunday,1,7
2017-10-01 12:00:00,8.429,1.0,0.429,0.0,2.0,0.0,0.0,5.0,0.0,2017,10,12,Sunday,1,7
2017-10-01 13:00:00,7.3,0.0,0.0,0.0,5.3,0.0,0.0,2.0,0.0,2017,10,13,Sunday,1,7
2017-10-01 14:00:00,4.066,1.0,0.066,0.0,3.0,0.0,0.0,0.0,0.0,2017,10,14,Sunday,1,7
2017-10-01 15:00:00,31.0,0.0,1.0,0.0,20.0,0.0,0.0,10.0,0.0,2017,10,15,Sunday,1,7
2017-10-01 16:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,16,Sunday,1,7
2017-10-01 17:00:00,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2017,10,17,Sunday,1,7
2017-10-01 18:00:00,14.13,0.0,1.33,2.0,10.8,0.0,0.0,0.0,0.0,2017,10,18,Sunday,1,7
2017-10-01 19:00:00,2.066,0.0,0.066,0.0,1.0,0.0,0.0,1.0,0.0,2017,10,19,Sunday,1,7
2017-10-01 20:00:00,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,10,20,Sunday,1,7
2017-10-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,21,Sunday,1,7
2017-10-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,22,Sunday,1,7
2017-10-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,23,Sunday,1,7
2017-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0,Monday,2,1
2017-10-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,1,Monday,2,1
2017-10-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,2,Monday,2,1
2017-10-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,3,Monday,2,1
2017-10-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,4,Monday,2,1
2017-10-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,5,Monday,2,1
2017-10-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,6,Monday,2,1
2017-10-02 07:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,10,7,Monday,2,1
2017-10-02 08:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,10,8,Monday,2,1
2017-10-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,9,Monday,2,1
2017-10-02 10:00:00,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,10,10,Monday,2,1
2017-10-02 11:00:00,5.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2017,10,11,Monday,2,1
2017-10-02 12:00:00,0.33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,12,Monday,2,1
2017-10-02 13:00:00,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2017,10,13,Monday,2,1
2017-10-02 14:00:00,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,14,Monday,2,1
2017-10-02 15:00:00,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2017,10,15,Monday,2,1
2017-10-02 16:00:00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,10,16,Monday,2,1
2017-10-02 17:00:00,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2017,10,17,Monday,2,1
2017-10-02 18:00:00,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2017,10,18,Monday,2,1
2017-10-02 19:00:00,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2017,10,19,Monday,2,1
2017-10-02 20:00:00,1.15,0.0,0.0,0.15,1.0,0.0,0.0,0.0,0.0,2017,10,20,Monday,2,1
2017-10-02 21:00:00,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2017,10,21,Monday,2,1
2017-10-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,22,Monday,2,1
2017-10-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,23,Monday,2,1
2017-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0,Tuesday,3,2
2017-10-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,1,Tuesday,3,2
2017-10-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,2,Tuesday,3,2
2017-10-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,3,Tuesday,3,2
2017-10-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,4,Tuesday,3,2
2017-10-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,5,Tuesday,3,2
2017-10-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,6,Tuesday,3,2
2017-10-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,7,Tuesday,3,2
2017-10-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,8,Tuesday,3,2
2017-10-03 09:00:00,6.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2017,10,9,Tuesday,3,2
2017-10-03 10:00:00,9.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2017,10,10,Tuesday,3,2
2017-10-03 11:00:00,7.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2017,10,11,Tuesday,3,2
2017-10-03 12:00:00,3.34,0.34,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2017,10,12,Tuesday,3,2
2017-10-03 13:00:00,16.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,2017,10,13,Tuesday,3,2
2017-10-03 14:00:00,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2017,10,14,Tuesday,3,2
2017-10-03 15:00:00,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2017,10,15,Tuesday,3,2
2017-10-03 16:00:00,4.4,0.0,1.0,0.0,2.4,1.0,0.0,0.0,0.0,2017,10,16,Tuesday,3,2
2017-10-03 17:00:00,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2017,10,17,Tuesday,3,2
2017-10-03 18:00:00,10.75,0.0,1.0,0.15,8.6,0.0,0.0,0.0,1.0,2017,10,18,Tuesday,3,2
2017-10-03 19:00:00,11.1,0.0,0.1,1.0,3.0,2.0,0.0,5.0,0.0,2017,10,19,Tuesday,3,2
2017-10-03 20:00:00,4.2,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,2017,10,20,Tuesday,3,2
2017-10-03 21:00:00,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2017,10,21,Tuesday,3,2
2017-10-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,22,Tuesday,3,2
2017-10-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,23,Tuesday,3,2
2017-10-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0,Wednesday,4,3
2017-10-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,1,Wednesday,4,3
2017-10-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,2,Wednesday,4,3
2017-10-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,3,Wednesday,4,3
2017-10-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,4,Wednesday,4,3
2017-10-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,5,Wednesday,4,3
2017-10-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,6,Wednesday,4,3
2017-10-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,7,Wednesday,4,3
2017-10-04 08:00:00,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2017,10,8,Wednesday,4,3
2017-10-04 09:00:00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,10,9,Wednesday,4,3
2017-10-04 10:00:00,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2017,10,10,Wednesday,4,3
2017-10-04 11:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2017,10,11,Wednesday,4,3
2017-10-04 12:00:00,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2017,10,12,Wednesday,4,3
2017-10-04 13:00:00,12.0,0.0,0.0,1.0,8.0,2.0,0.0,1.0,0.0,2017,10,13,Wednesday,4,3
2017-10-04 14:00:00,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2017,10,14,Wednesday,4,3
2017-10-04 15:00:00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2017,10,15,Wednesday,4,3
2017-10-04 16:00:00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2017,10,16,Wednesday,4,3
2017-10-04 17:00:00,3.34,0.0,1.34,0.0,1.0,0.0,0.0,1.0,0.0,2017,10,17,Wednesday,4,3
2017-10-04 18:00:00,3.66,1.0,1.66,1.0,0.0,0.0,0.0,0.0,0.0,2017,10,18,Wednesday,4,3
2017-10-04 19:00:00,6.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2017,10,19,Wednesday,4,3
2017-10-04 20:00:00,6.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2017,10,20,Wednesday,4,3
2017-10-04 21:00:00,1.33,0.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,2017,10,21,Wednesday,4,3
2017-10-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,22,Wednesday,4,3
2017-10-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,23,Wednesday,4,3
2017-10-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,0,Thursday,5,4
2017-10-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,1,Thursday,5,4
2017-10-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,2,Thursday,5,4
2017-10-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,3,Thursday,5,4
2017-10-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,4,Thursday,5,4
2017-10-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,5,Thursday,5,4
2017-10-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,6,Thursday,5,4
2017-10-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,7,Thursday,5,4
2017-10-05 08:00:00,3.8,2.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,2017,10,8,Thursday,5,4
2017-10-05 09:00:00,5.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2017,10,9,Thursday,5,4
